8.000000000000000000e+00,1.014662284015458438e+00,4.729748730671621271e-01,-2.725117748273793161e-01,4.680218151108889724e-01
3.000000000000000000e+00,3.595942338739672728e-01,4.727013980501666990e-01,-1.808802320992528301e-01,4.611604186242777570e-01
4.000000000000000000e+00,4.132084344063797210e-01,4.582279876912202510e-01,-1.916030722057365798e+00,4.558950193011099272e-01
6.000000000000000000e+00,-2.048170771854437022e-01,4.681183542407044706e-01,5.385248586811339777e-01,4.859410326452285322e-01
9.000000000000000000e+00,9.093834902427196942e-01,4.830013920430000773e-01,1.347611884897561119e+00,4.711915849394449629e-01
7.000000000000000000e+00,1.344145916378280958e-01,4.680144919760223510e-01,2.733782669571978019e-01,4.939820321643279555e-01
1.000000000000000000e+00,-1.862958079106091791e+00,4.686736736676494486e-01,-6.097938363585556076e-02,4.724210319009723436e-01
2.000000000000000000e+00,-7.731276028290238189e-01,4.646656450496782220e-01,1.846711351672067625e-01,4.719072322171941614e-01
5.000000000000000000e+00,9.639724944212344285e-03,4.747708196552923310e-01,8.621596691677259339e-02,4.479338781229427746e-01
